Termination Id,Termination Reason,Business unit,Tenure Range,Age,Gender,Organization level,day,month,Year,Country,Age Range,Date,Quarter,QuarterYear
115,Inappropriate Behaviour,Retail,5,28,Female,Operational,22,7,2020,Germany,20 - 30,22-07-2020,Q3,2020-Q3
116,Inappropriate Behaviour,Retail,6,30,Female,Operational,23,8,2021,United States,20 - 30,23-08-2021,Q3,2021-Q3
121,Refusing to follow Instruction,Retail,4,30,Female,Operational,25,1,2018,Germany,20 - 30,25-01-2018,Q1,2018-Q1
144,Dangerous Behaviour,Retail,-1,23,Male,Operational,20,12,2019,Canada,20 - 30,20-12-2019,Q4,2019-Q4
145,Dangerous Behaviour,Retail,4,28,Male,Operational,21,1,2018,Germany,20 - 30,21-01-2018,Q1,2018-Q1
146,Dangerous Behaviour,Retail,5,30,Male,Operational,22,2,2019,United States,20 - 30,22-02-2019,Q1,2019-Q1
11,Refusing to follow Instruction,Retail,-1,23,Female,Operational,11,11,2020,India,20 - 30,11-11-2020,Q4,2020-Q4
29,Position Elimation,Retail,2,24,Female,Operational,25,5,2018,India,20 - 30,25-05-2018,Q2,2018-Q2
50,Position Elimation,Retail,3,28,Female,Operational,19,2,2019,Canada,20 - 30,19-02-2019,Q1,2019-Q1
67,Dishonesty,Retail,4,30,Female,Operational,5,7,2020,Malaysia,20 - 30,07-05-2020,Q2,2020-Q2
85,Punctuality,Retail,3,26,Female,Operational,23,1,2018,Malaysia,20 - 30,23-01-2018,Q1,2018-Q1
86,Punctuality,Retail,4,28,Female,Operational,24,2,2019,Canada,20 - 30,24-02-2019,Q1,2019-Q1
87,Punctuality,Retail,2,30,Female,Operational,25,3,2020,Germany,20 - 30,25-03-2020,Q1,2020-Q1
88,Punctuality,Retail,1,25,Female,Operational,26,4,2021,United States,20 - 30,26-04-2021,Q2,2021-Q2
115,Inappropriate Behaviour,Retail,5,28,Female,Operational,22,7,2020,Malaysia,20 - 30,22-07-2020,Q3,2020-Q3
116,Inappropriate Behaviour,Retail,6,30,Female,Operational,23,8,2021,Canada,20 - 30,23-08-2021,Q3,2021-Q3
121,Refusing to follow Instruction,Retail,4,30,Female,Operational,25,1,2018,Malaysia,20 - 30,25-01-2018,Q1,2018-Q1
144,Dangerous Behaviour,Retail,-1,23,Male,Operational,20,12,2019,Australia,20 - 30,20-12-2019,Q4,2019-Q4
145,Dangerous Behaviour,Retail,4,28,Male,Operational,21,1,2018,Malaysia,20 - 30,21-01-2018,Q1,2018-Q1
146,Dangerous Behaviour,Retail,5,30,Male,Operational,22,2,2019,Canada,20 - 30,22-02-2019,Q1,2019-Q1
11,Refusing to follow Instruction,Retail,-1,23,Female,Operational,11,11,2020,Germany,20 - 30,11-11-2020,Q4,2020-Q4
29,Position Elimation,Retail,2,24,Female,Operational,25,5,2018,Germany,20 - 30,25-05-2018,Q2,2018-Q2
50,Position Elimation,Retail,3,28,Female,Operational,19,2,2019,Australia,20 - 30,19-02-2019,Q1,2019-Q1
67,Dishonesty,Retail,4,30,Female,Operational,5,7,2020,India,20 - 30,07-05-2020,Q2,2020-Q2
85,Punctuality,Retail,3,26,Female,Operational,23,1,2018,India,20 - 30,23-01-2018,Q1,2018-Q1
86,Punctuality,Retail,4,28,Female,Operational,24,2,2019,India,20 - 30,24-02-2019,Q1,2019-Q1
87,Punctuality,Retail,2,30,Female,Operational,25,3,2020,India,20 - 30,25-03-2020,Q1,2020-Q1
88,Punctuality,Retail,1,25,Female,Operational,26,4,2021,India,20 - 30,26-04-2021,Q2,2021-Q2
115,Inappropriate Behaviour,Retail,5,28,Female,Operational,22,7,2020,India,20 - 30,22-07-2020,Q3,2020-Q3
116,Inappropriate Behaviour,Retail,6,30,Female,Operational,23,8,2021,Australia,20 - 30,23-08-2021,Q3,2021-Q3
121,Refusing to follow Instruction,Retail,4,30,Female,Operational,25,1,2018,India,20 - 30,25-01-2018,Q1,2018-Q1
144,Dangerous Behaviour,Retail,-1,23,Male,Operational,20,12,2019,United States,20 - 30,20-12-2019,Q4,2019-Q4
145,Dangerous Behaviour,Retail,4,28,Male,Operational,21,1,2018,India,20 - 30,21-01-2018,Q1,2018-Q1
146,Dangerous Behaviour,Retail,5,30,Male,Operational,22,2,2019,Australia,20 - 30,22-02-2019,Q1,2019-Q1
28,Position Elimation,Retail,-1,22,Female,Mid - Level,25,4,2021,Canada,20 - 30,25-04-2021,Q2,2021-Q2
30,Position Elimation,Retail,3,25,Female,Mid - Level,25,6,2019,United States,20 - 30,25-06-2019,Q2,2019-Q2
45,Other Employment,Retail,2,30,Female,Mid - Level,14,9,2018,Malaysia,20 - 30,14-09-2018,Q3,2018-Q3
47,Other Employment,Retail,4,29,Female,Mid - Level,16,11,2020,Germany,20 - 30,16-11-2020,Q4,2020-Q4
147,Dangerous Behaviour,Retail,3,28,Male,Mid - Level,23,3,2020,Malaysia,20 - 30,23-03-2020,Q1,2020-Q1
148,Dangerous Behaviour,Retail,2,28,Male,Mid - Level,24,4,2021,Canada,20 - 30,24-04-2021,Q2,2021-Q2
153,Misconduct,Retail,-1,23,Male,High - Level,25,9,2018,Malaysia,20 - 30,25-09-2018,Q3,2018-Q3
168,Misconduct,Retail,7,29,Female,High - Level,13,12,2020,United States,20 - 30,13-12-2020,Q4,2020-Q4
28,Position Elimation,Retail,-1,22,Female,Mid - Level,25,4,2021,Australia,20 - 30,25-04-2021,Q2,2021-Q2
30,Position Elimation,Retail,3,25,Female,Mid - Level,25,6,2019,Canada,20 - 30,25-06-2019,Q2,2019-Q2
45,Other Employment,Retail,2,30,Female,Mid - Level,14,9,2018,India,20 - 30,14-09-2018,Q3,2018-Q3
47,Other Employment,Retail,4,29,Female,Mid - Level,16,11,2020,Malaysia,20 - 30,16-11-2020,Q4,2020-Q4
147,Dangerous Behaviour,Retail,3,28,Male,Mid - Level,23,3,2020,India,20 - 30,23-03-2020,Q1,2020-Q1
148,Dangerous Behaviour,Retail,2,28,Male,Mid - Level,24,4,2021,Australia,20 - 30,24-04-2021,Q2,2021-Q2
153,Misconduct,Retail,-1,23,Male,High - Level,25,9,2018,India,20 - 30,25-09-2018,Q3,2018-Q3
168,Misconduct,Retail,7,29,Female,High - Level,13,12,2020,Canada,20 - 30,13-12-2020,Q4,2020-Q4
28,Position Elimation,Retail,-1,22,Female,Mid - Level,25,4,2021,United States,20 - 30,25-04-2021,Q2,2021-Q2
30,Position Elimation,Retail,3,25,Female,Mid - Level,25,6,2019,Australia,20 - 30,25-06-2019,Q2,2019-Q2
45,Other Employment,Retail,2,30,Female,Mid - Level,14,9,2018,Germany,20 - 30,14-09-2018,Q3,2018-Q3
47,Other Employment,Retail,4,29,Female,Mid - Level,16,11,2020,India,20 - 30,16-11-2020,Q4,2020-Q4
147,Dangerous Behaviour,Retail,3,28,Male,Mid - Level,23,3,2020,Germany,20 - 30,23-03-2020,Q1,2020-Q1
148,Dangerous Behaviour,Retail,2,28,Male,Mid - Level,24,4,2021,United States,20 - 30,24-04-2021,Q2,2021-Q2
153,Misconduct,Retail,-1,23,Male,High - Level,25,9,2018,Germany,20 - 30,25-09-2018,Q3,2018-Q3
168,Misconduct,Retail,7,29,Female,High - Level,13,12,2020,Australia,20 - 30,13-12-2020,Q4,2020-Q4
28,Position Elimation,Retail,-1,22,Female,Mid - Level,25,4,2021,India,20 - 30,25-04-2021,Q2,2021-Q2
30,Position Elimation,Retail,3,25,Female,Mid - Level,25,6,2019,India,20 - 30,25-06-2019,Q2,2019-Q2
45,Other Employment,Retail,2,30,Female,Mid - Level,14,9,2018,India,20 - 30,14-09-2018,Q3,2018-Q3
47,Other Employment,Retail,4,29,Female,Mid - Level,16,11,2020,India,20 - 30,16-11-2020,Q4,2020-Q4
147,Dangerous Behaviour,Retail,3,28,Male,Mid - Level,23,3,2020,Malaysia,20 - 30,23-03-2020,Q1,2020-Q1
148,Dangerous Behaviour,Retail,2,28,Male,Mid - Level,24,4,2021,Canada,20 - 30,24-04-2021,Q2,2021-Q2
153,Misconduct,Retail,-1,23,Male,High - Level,25,9,2018,Malaysia,20 - 30,25-09-2018,Q3,2018-Q3
168,Misconduct,Retail,7,29,Female,High - Level,13,12,2020,United States,20 - 30,13-12-2020,Q4,2020-Q4
28,Position Elimation,Retail,-1,22,Female,Mid - Level,25,4,2021,Australia,20 - 30,25-04-2021,Q2,2021-Q2
30,Position Elimation,Retail,3,25,Female,Mid - Level,25,6,2019,Canada,20 - 30,25-06-2019,Q2,2019-Q2
45,Other Employment,Retail,2,30,Female,Mid - Level,14,9,2018,India,20 - 30,14-09-2018,Q3,2018-Q3
47,Other Employment,Retail,4,29,Female,Mid - Level,16,11,2020,Malaysia,20 - 30,16-11-2020,Q4,2020-Q4
147,Dangerous Behaviour,Retail,3,28,Male,Mid - Level,23,3,2020,India,20 - 30,23-03-2020,Q1,2020-Q1
148,Dangerous Behaviour,Retail,2,28,Male,Mid - Level,24,4,2021,Australia,20 - 30,24-04-2021,Q2,2021-Q2
153,Misconduct,Retail,-1,23,Male,High - Level,25,9,2018,India,20 - 30,25-09-2018,Q3,2018-Q3
168,Misconduct,Retail,7,29,Female,High - Level,13,12,2020,Canada,20 - 30,13-12-2020,Q4,2020-Q4
28,Position Elimation,Retail,-1,22,Female,Mid - Level,25,4,2021,United States,20 - 30,25-04-2021,Q2,2021-Q2
30,Position Elimation,Retail,3,25,Female,Mid - Level,25,6,2019,Australia,20 - 30,25-06-2019,Q2,2019-Q2
45,Other Employment,Retail,2,30,Female,Mid - Level,14,9,2018,Germany,20 - 30,14-09-2018,Q3,2018-Q3
47,Other Employment,Retail,4,29,Female,Mid - Level,16,11,2020,India,20 - 30,16-11-2020,Q4,2020-Q4
147,Dangerous Behaviour,Retail,3,28,Male,Mid - Level,23,3,2020,Germany,20 - 30,23-03-2020,Q1,2020-Q1
148,Dangerous Behaviour,Retail,2,28,Male,Mid - Level,24,4,2021,United States,20 - 30,24-04-2021,Q2,2021-Q2
153,Misconduct,Retail,-1,23,Male,High - Level,25,9,2018,Germany,20 - 30,25-09-2018,Q3,2018-Q3
168,Misconduct,Retail,7,29,Female,High - Level,13,12,2020,Australia,20 - 30,13-12-2020,Q4,2020-Q4
28,Position Elimation,Retail,-1,22,Female,Mid - Level,25,4,2021,Canada,20 - 30,25-04-2021,Q2,2021-Q2
30,Position Elimation,Retail,3,25,Female,Mid - Level,25,6,2019,United States,20 - 30,25-06-2019,Q2,2019-Q2
45,Other Employment,Retail,2,30,Female,Mid - Level,14,9,2018,Malaysia,20 - 30,14-09-2018,Q3,2018-Q3
47,Other Employment,Retail,4,29,Female,Mid - Level,16,11,2020,Germany,20 - 30,16-11-2020,Q4,2020-Q4
147,Dangerous Behaviour,Retail,3,28,Male,Mid - Level,23,3,2020,Malaysia,20 - 30,23-03-2020,Q1,2020-Q1
148,Dangerous Behaviour,Retail,2,28,Male,Mid - Level,24,4,2021,Canada,20 - 30,24-04-2021,Q2,2021-Q2
153,Misconduct,Retail,-1,23,Male,High - Level,25,9,2018,Malaysia,20 - 30,25-09-2018,Q3,2018-Q3
168,Misconduct,Retail,7,29,Female,High - Level,13,12,2020,United States,20 - 30,13-12-2020,Q4,2020-Q4
28,Position Elimation,Retail,-1,22,Female,Mid - Level,25,4,2021,Australia,20 - 30,25-04-2021,Q2,2021-Q2
30,Position Elimation,Retail,3,25,Female,Mid - Level,25,6,2019,Canada,20 - 30,25-06-2019,Q2,2019-Q2
45,Other Employment,Retail,2,30,Female,Mid - Level,14,9,2018,India,20 - 30,14-09-2018,Q3,2018-Q3
47,Other Employment,Retail,4,29,Female,Mid - Level,16,11,2020,Malaysia,20 - 30,16-11-2020,Q4,2020-Q4
147,Dangerous Behaviour,Retail,3,28,Male,Mid - Level,23,3,2020,India,20 - 30,23-03-2020,Q1,2020-Q1
148,Dangerous Behaviour,Retail,2,28,Male,Mid - Level,24,4,2021,Australia,20 - 30,24-04-2021,Q2,2021-Q2
153,Misconduct,Retail,-1,23,Male,High - Level,25,9,2018,India,20 - 30,25-09-2018,Q3,2018-Q3
168,Misconduct,Retail,7,29,Female,High - Level,13,12,2020,Canada,20 - 30,13-12-2020,Q4,2020-Q4
28,Position Elimation,Retail,-1,22,Female,Mid - Level,25,4,2021,United States,20 - 30,25-04-2021,Q2,2021-Q2
30,Position Elimation,Retail,3,25,Female,Mid - Level,25,6,2019,Australia,20 - 30,25-06-2019,Q2,2019-Q2
45,Other Employment,Retail,2,30,Female,Mid - Level,14,9,2018,Germany,20 - 30,14-09-2018,Q3,2018-Q3
47,Other Employment,Retail,4,29,Female,Mid - Level,16,11,2020,India,20 - 30,16-11-2020,Q4,2020-Q4
147,Dangerous Behaviour,Retail,3,28,Male,Mid - Level,23,3,2020,Germany,20 - 30,23-03-2020,Q1,2020-Q1
148,Dangerous Behaviour,Retail,2,28,Male,Mid - Level,24,4,2021,United States,20 - 30,24-04-2021,Q2,2021-Q2
153,Misconduct,Retail,-1,23,Male,High - Level,25,9,2018,Germany,20 - 30,25-09-2018,Q3,2018-Q3
168,Misconduct,Retail,7,29,Female,High - Level,13,12,2020,Australia,20 - 30,13-12-2020,Q4,2020-Q4
28,Position Elimation,Retail,-1,22,Female,Mid - Level,25,4,2021,Canada,20 - 30,25-04-2021,Q2,2021-Q2
30,Position Elimation,Retail,3,25,Female,Mid - Level,25,6,2019,United States,20 - 30,25-06-2019,Q2,2019-Q2
45,Other Employment,Retail,2,30,Female,Mid - Level,14,9,2018,Malaysia,20 - 30,14-09-2018,Q3,2018-Q3
47,Other Employment,Retail,4,29,Female,Mid - Level,16,11,2020,Germany,20 - 30,16-11-2020,Q4,2020-Q4
147,Dangerous Behaviour,Retail,3,28,Male,Mid - Level,23,3,2020,Malaysia,20 - 30,23-03-2020,Q1,2020-Q1
148,Dangerous Behaviour,Retail,2,28,Male,Mid - Level,24,4,2021,Canada,20 - 30,24-04-2021,Q2,2021-Q2
153,Misconduct,Retail,-1,23,Male,High - Level,25,9,2018,Malaysia,20 - 30,25-09-2018,Q3,2018-Q3
168,Misconduct,Retail,7,29,Female,High - Level,13,12,2020,India,20 - 30,13-12-2020,Q4,2020-Q4
2,Position Elimation,Corporate,-1,21,Female,Mid - Level,2,2,2019,Australia,20 - 30,02-02-2019,Q1,2019-Q1
61,Position Elimation,Corporate,4,30,Male,Operational,25,1,2018,India,20 - 30,25-01-2018,Q1,2018-Q1
103,Retirement,Corporate,7,30,Male,High - Level,10,7,2020,India,20 - 30,07-10-2020,Q4,2020-Q4
169,Misconduct,Corporate,5,28,Female,High - Level,14,1,2018,India,20 - 30,14-01-2018,Q1,2018-Q1
170,Misconduct,Corporate,2,24,Female,Mid - Level,15,2,2019,Australia,20 - 30,15-02-2019,Q1,2019-Q1
171,Misconduct,Corporate,1,22,Female,Operational,16,3,2020,Malaysia,20 - 30,16-03-2020,Q1,2020-Q1
176,Attendance,Corporate,3,30,Male,Mid - Level,21,8,2021,Australia,20 - 30,21-08-2021,Q3,2021-Q3
179,Attendance,Corporate,3,28,Male,Operational,24,11,2020,Germany,20 - 30,24-11-2020,Q4,2020-Q4
2,Position Elimation,Corporate,-1,21,Female,Mid - Level,2,2,2019,United States,20 - 30,02-02-2019,Q1,2019-Q1
61,Position Elimation,Corporate,4,30,Male,Operational,25,1,2018,Germany,20 - 30,25-01-2018,Q1,2018-Q1
103,Retirement,Corporate,7,30,Male,High - Level,10,7,2020,Germany,20 - 30,07-10-2020,Q4,2020-Q4
169,Misconduct,Corporate,5,28,Female,High - Level,14,1,2018,Germany,20 - 30,14-01-2018,Q1,2018-Q1
170,Misconduct,Corporate,2,24,Female,Mid - Level,15,2,2019,United States,20 - 30,15-02-2019,Q1,2019-Q1
171,Misconduct,Corporate,1,22,Female,Operational,16,3,2020,India,20 - 30,16-03-2020,Q1,2020-Q1
176,Attendance,Corporate,3,30,Male,Mid - Level,21,8,2021,United States,20 - 30,21-08-2021,Q3,2021-Q3
179,Attendance,Corporate,3,28,Male,Operational,24,11,2020,Malaysia,20 - 30,24-11-2020,Q4,2020-Q4
2,Position Elimation,Corporate,-1,21,Female,Mid - Level,2,2,2019,Canada,20 - 30,02-02-2019,Q1,2019-Q1
61,Position Elimation,Corporate,4,30,Male,Operational,25,1,2018,Malaysia,20 - 30,25-01-2018,Q1,2018-Q1
103,Retirement,Corporate,7,30,Male,High - Level,10,7,2020,Malaysia,20 - 30,07-10-2020,Q4,2020-Q4
169,Misconduct,Corporate,5,28,Female,High - Level,14,1,2018,Malaysia,20 - 30,14-01-2018,Q1,2018-Q1
170,Misconduct,Corporate,2,24,Female,Mid - Level,15,2,2019,Canada,20 - 30,15-02-2019,Q1,2019-Q1
171,Misconduct,Corporate,1,22,Female,Operational,16,3,2020,Germany,20 - 30,16-03-2020,Q1,2020-Q1
176,Attendance,Corporate,3,30,Male,Mid - Level,21,8,2021,Canada,20 - 30,21-08-2021,Q3,2021-Q3
179,Attendance,Corporate,3,28,Male,Operational,24,11,2020,India,20 - 30,24-11-2020,Q4,2020-Q4
2,Position Elimation,Corporate,-1,21,Female,Mid - Level,2,2,2019,Australia,20 - 30,02-02-2019,Q1,2019-Q1
61,Position Elimation,Corporate,4,30,Male,Operational,25,1,2018,Australia,20 - 30,25-01-2018,Q1,2018-Q1
103,Retirement,Corporate,7,30,Male,High - Level,10,7,2020,India,20 - 30,07-10-2020,Q4,2020-Q4
169,Misconduct,Corporate,5,28,Female,High - Level,14,1,2018,India,20 - 30,14-01-2018,Q1,2018-Q1
170,Misconduct,Corporate,2,24,Female,Mid - Level,15,2,2019,Australia,20 - 30,15-02-2019,Q1,2019-Q1
171,Misconduct,Corporate,1,22,Female,Operational,16,3,2020,Malaysia,20 - 30,16-03-2020,Q1,2020-Q1
176,Attendance,Corporate,3,30,Male,Mid - Level,21,8,2021,Australia,20 - 30,21-08-2021,Q3,2021-Q3
179,Attendance,Corporate,3,28,Male,Operational,24,11,2020,Germany,20 - 30,24-11-2020,Q4,2020-Q4
2,Position Elimation,Corporate,-1,21,Female,Mid - Level,2,2,2019,United States,20 - 30,02-02-2019,Q1,2019-Q1
61,Position Elimation,Corporate,4,30,Male,Operational,25,1,2018,Germany,20 - 30,25-01-2018,Q1,2018-Q1
103,Retirement,Corporate,7,30,Male,High - Level,10,7,2020,Germany,20 - 30,07-10-2020,Q4,2020-Q4
169,Misconduct,Corporate,5,28,Female,High - Level,14,1,2018,Germany,20 - 30,14-01-2018,Q1,2018-Q1
170,Misconduct,Corporate,2,24,Female,Mid - Level,15,2,2019,United States,20 - 30,15-02-2019,Q1,2019-Q1
171,Misconduct,Corporate,1,22,Female,Operational,16,3,2020,India,20 - 30,16-03-2020,Q1,2020-Q1
176,Attendance,Corporate,3,30,Male,Mid - Level,21,8,2021,United States,20 - 30,21-08-2021,Q3,2021-Q3
179,Attendance,Corporate,3,28,Male,Operational,24,11,2020,Malaysia,20 - 30,24-11-2020,Q4,2020-Q4
2,Position Elimation,Corporate,-1,21,Female,Mid - Level,2,2,2019,Canada,20 - 30,02-02-2019,Q1,2019-Q1
61,Position Elimation,Corporate,4,30,Male,Operational,25,1,2018,Malaysia,20 - 30,25-01-2018,Q1,2018-Q1
103,Retirement,Corporate,7,30,Male,High - Level,10,7,2020,Malaysia,20 - 30,07-10-2020,Q4,2020-Q4
169,Misconduct,Corporate,5,28,Female,High - Level,14,1,2018,Malaysia,20 - 30,14-01-2018,Q1,2018-Q1
170,Misconduct,Corporate,2,24,Female,Mid - Level,15,2,2019,Canada,20 - 30,15-02-2019,Q1,2019-Q1
171,Misconduct,Corporate,1,22,Female,Operational,16,3,2020,Germany,20 - 30,16-03-2020,Q1,2020-Q1
176,Attendance,Corporate,3,30,Male,Mid - Level,21,8,2021,Canada,20 - 30,21-08-2021,Q3,2021-Q3
179,Attendance,Corporate,3,28,Male,Operational,24,11,2020,India,20 - 30,24-11-2020,Q4,2020-Q4
2,Position Elimation,Corporate,-1,21,Female,Mid - Level,2,2,2019,Australia,20 - 30,02-02-2019,Q1,2019-Q1
61,Position Elimation,Corporate,4,30,Male,Operational,25,1,2018,India,20 - 30,25-01-2018,Q1,2018-Q1
103,Retirement,Corporate,7,30,Male,High - Level,10,7,2020,India,20 - 30,07-10-2020,Q4,2020-Q4
169,Misconduct,Corporate,5,28,Female,High - Level,14,1,2018,India,20 - 30,14-01-2018,Q1,2018-Q1
170,Misconduct,Corporate,2,24,Female,Mid - Level,15,2,2019,Australia,20 - 30,15-02-2019,Q1,2019-Q1
171,Misconduct,Corporate,1,22,Female,Operational,16,3,2020,Malaysia,20 - 30,16-03-2020,Q1,2020-Q1
176,Attendance,Corporate,3,30,Male,Mid - Level,21,8,2021,Australia,20 - 30,21-08-2021,Q3,2021-Q3
179,Attendance,Corporate,3,28,Male,Operational,24,11,2020,Germany,20 - 30,24-11-2020,Q4,2020-Q4
2,Position Elimation,Corporate,-1,21,Female,Mid - Level,2,2,2019,United States,20 - 30,02-02-2019,Q1,2019-Q1
61,Position Elimation,Corporate,4,30,Male,Operational,25,1,2018,Germany,20 - 30,25-01-2018,Q1,2018-Q1
103,Retirement,Corporate,7,30,Male,High - Level,10,7,2020,Germany,20 - 30,07-10-2020,Q4,2020-Q4
169,Misconduct,Corporate,5,28,Female,High - Level,14,1,2018,Germany,20 - 30,14-01-2018,Q1,2018-Q1
170,Misconduct,Corporate,2,24,Female,Mid - Level,15,2,2019,United States,20 - 30,15-02-2019,Q1,2019-Q1
171,Misconduct,Corporate,1,22,Female,Operational,16,3,2020,India,20 - 30,16-03-2020,Q1,2020-Q1
176,Attendance,Corporate,3,30,Male,Mid - Level,21,8,2021,United States,20 - 30,21-08-2021,Q3,2021-Q3
179,Attendance,Corporate,3,28,Male,Operational,24,11,2020,Malaysia,20 - 30,24-11-2020,Q4,2020-Q4
2,Position Elimation,Corporate,-1,21,Female,Mid - Level,2,2,2019,Canada,20 - 30,02-02-2019,Q1,2019-Q1
61,Position Elimation,Corporate,4,30,Male,Operational,25,1,2018,Malaysia,20 - 30,25-01-2018,Q1,2018-Q1
103,Retirement,Corporate,7,30,Male,High - Level,10,7,2020,Malaysia,20 - 30,07-10-2020,Q4,2020-Q4
169,Misconduct,Corporate,5,28,Female,High - Level,14,1,2018,Malaysia,20 - 30,14-01-2018,Q1,2018-Q1
170,Misconduct,Corporate,2,24,Female,Mid - Level,15,2,2019,Canada,20 - 30,15-02-2019,Q1,2019-Q1
171,Misconduct,Corporate,1,22,Female,Operational,16,3,2020,Germany,20 - 30,16-03-2020,Q1,2020-Q1
176,Attendance,Corporate,3,30,Male,Mid - Level,21,8,2021,Canada,20 - 30,21-08-2021,Q3,2021-Q3
179,Attendance,Corporate,3,28,Male,Operational,24,11,2020,India,20 - 30,24-11-2020,Q4,2020-Q4
2,Position Elimation,Corporate,-1,21,Female,Mid - Level,2,2,2019,United States,20 - 30,02-02-2019,Q1,2019-Q1
61,Position Elimation,Corporate,4,30,Male,Operational,25,1,2018,India,20 - 30,25-01-2018,Q1,2018-Q1
103,Retirement,Corporate,7,30,Male,High - Level,10,7,2020,India,20 - 30,07-10-2020,Q4,2020-Q4
169,Misconduct,Corporate,5,28,Female,High - Level,14,1,2018,India,20 - 30,14-01-2018,Q1,2018-Q1
170,Misconduct,Corporate,2,24,Female,Mid - Level,15,2,2019,India,20 - 30,15-02-2019,Q1,2019-Q1
171,Misconduct,Corporate,1,22,Female,Operational,16,3,2020,India,20 - 30,16-03-2020,Q1,2020-Q1
176,Attendance,Corporate,3,30,Male,Mid - Level,21,8,2021,India,20 - 30,21-08-2021,Q3,2021-Q3
179,Attendance,Corporate,3,28,Male,Operational,24,11,2020,India,20 - 30,24-11-2020,Q4,2020-Q4
4,Punctuality,Marketing,-1,24,Female,High - Level,4,4,2021,Canada,20 - 30,04-04-2021,Q2,2021-Q2
48,Dishonesty,R&D,1,24,Female,Operational,17,12,2020,United States,20 - 30,17-12-2020,Q4,2020-Q4
66,Dishonesty,Supply Chain,3,28,Female,Operational,4,6,2019,United States,20 - 30,06-04-2019,Q2,2019-Q2
70,Other Employment,Production,3,27,Male,High - Level,8,10,2019,Canada,20 - 30,10-08-2019,Q3,2019-Q3
82,Retirement,Marketing,8,29,Male,Operational,20,10,2019,Canada,20 - 30,20-10-2019,Q4,2019-Q4
99,Retirement,Marketing,8,30,Male,Operational,6,3,2020,Malaysia,20 - 30,03-06-2020,Q2,2020-Q2
114,Inappropriate Behaviour,Marketing,4,26,Female,Operational,21,6,2019,United States,20 - 30,21-06-2019,Q2,2019-Q2
4,Punctuality,Marketing,-1,24,Female,High - Level,4,4,2021,Australia,20 - 30,04-04-2021,Q2,2021-Q2
48,Dishonesty,R&D,1,24,Female,Operational,17,12,2020,Canada,20 - 30,17-12-2020,Q4,2020-Q4
66,Dishonesty,Supply Chain,3,28,Female,Operational,4,6,2019,Canada,20 - 30,06-04-2019,Q2,2019-Q2
70,Other Employment,Production,3,27,Male,High - Level,8,10,2019,Australia,20 - 30,10-08-2019,Q3,2019-Q3
82,Retirement,Marketing,8,29,Male,Operational,20,10,2019,Australia,20 - 30,20-10-2019,Q4,2019-Q4
99,Retirement,Marketing,8,30,Male,Operational,6,3,2020,India,20 - 30,03-06-2020,Q2,2020-Q2
114,Inappropriate Behaviour,Marketing,4,26,Female,Operational,21,6,2019,Canada,20 - 30,21-06-2019,Q2,2019-Q2
4,Punctuality,Marketing,-1,24,Female,High - Level,4,4,2021,United States,20 - 30,04-04-2021,Q2,2021-Q2
48,Dishonesty,R&D,1,24,Female,Operational,17,12,2020,Australia,20 - 30,17-12-2020,Q4,2020-Q4
66,Dishonesty,Supply Chain,3,28,Female,Operational,4,6,2019,Australia,20 - 30,06-04-2019,Q2,2019-Q2
70,Other Employment,Production,3,27,Male,High - Level,8,10,2019,United States,20 - 30,10-08-2019,Q3,2019-Q3
82,Retirement,Marketing,8,29,Male,Operational,20,10,2019,United States,20 - 30,20-10-2019,Q4,2019-Q4
99,Retirement,Marketing,8,30,Male,Operational,6,3,2020,Germany,20 - 30,03-06-2020,Q2,2020-Q2
114,Inappropriate Behaviour,Marketing,4,26,Female,Operational,21,6,2019,Australia,20 - 30,21-06-2019,Q2,2019-Q2
